GR;nr_modello;nome_modello;conc.;collezione;specifica;nome_modello.1;colore;ordinamento;ID Joor;Foto;fotolook;Concatena;;;;
;230;ULLANO        B;230ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/172.jpg;ULLANO        B 49(230);;;;
11;231;BRIOSITA;231BRIOSITA;271;Camicia;BRIOSITA;201;2;544494||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/R8XBeC1HT-epViFpK52ZtA_15736829686a5634e5c32b97_21741547_03000370XX1.jpg;https://127-foto.netlify.app/209.jpg;BRIOSITA 201(231);;;;
11;231;ADELAIDA;231ADELAIDA;271;Pantalone;ADELAIDA;202;5;544517||20200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DNE4aRdqSUCbaEBYuKmvcQ_18561447786a5634c9c87700_24984861_02990050XX1.jpg;https://127-foto.netlify.app/209.jpg;ADELAIDA 202(231);;;;
11;231;ROMANA;231ROMANA;271;Foulard;ROMANA;4749;99;544285||474900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/62eG5uRzTZCqFDodrfDSjQ_6673628086a564343845663_49060526_03050720XX1.jpg;https://127-foto.netlify.app/209.jpg;ROMANA 4749(231);;;;
11;231;XGINEVRA;231XGINEVRA;271;Occhiali Sole;XGINEVRA;0101 0002;99;544316||10100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/84ZdHDm-TmOwh5SxtnSO8g_7747925676a1453372ead67_25970379_02971300XX1.jpg;https://127-foto.netlify.app/209.jpg;XGINEVRA 0101 0002(231);;;;
11;231;NIOLO;231NIOLO;271;Orecchino;NIOLO;1297 0002;99;544359||129700020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/y8S7pw4QQ1qc3WlxGnBmwA_8444295276a145330bc0234_48271006_02970730XX1.jpg;https://127-foto.netlify.app/209.jpg;NIOLO 1297 0002(231);;;;
11;231;NONA;231NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/209.jpg;NONA 2(231);;;;
11;231;USCITA;231USCITA;271;Calzature;USCITA;2264 2264;99;544431||226422640000;#N/D;https://127-foto.netlify.app/209.jpg;USCITA 2264 2264(231);;;;
12;232;PACATA;232PACATA;271;Abito;PACATA;0;7;544567||0;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/6iw9j9PMQFeb8PqCGGoNHA_4355102646a563513087fd3_08751402_03010400XX1.jpg;https://127-foto.netlify.app/205.jpg;PACATA 0(232);;;;
12;232;NUTRIENTE;232NUTRIENTE;271;Collana;NUTRIENTE;1260 0002;99;544260||126000020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/RlBmW1ToQ8mU3bBrOydvRQ_8189166526a1450d417c718_11801118_02970910XX1.jpg;https://127-foto.netlify.app/205.jpg;NUTRIENTE 1260 0002(232);;;;
12;232;NEMBO;232NEMBO;271;Bracciale;NEMBO;2;99;544362||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/xLITR-bmTpifPcpfySI7HA_11425679496a14532a752617_68673182_02970400XX1.jpg;https://127-foto.netlify.app/205.jpg;NEMBO 2(232);;;;
12;232;NEVISCHIO     A;232NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/205.jpg;NEVISCHIO     A 2(232);;;;
12;232;ULLANO        B;232ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/205.jpg;ULLANO        B 49(232);;;;
11;233;BINASCA;233BINASCA;271;Camicia;BINASCA;1384;2;544230||138400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/vLRIl9FIQiK1RCsEZ0Ks7Q_12517335876a5634e312a8b9_70381976_03000290XX1.jpg;https://127-foto.netlify.app/190.jpg;BINASCA 1384(233);;;;
11;233;AMATORE       B;233AMATORE       B;271;Pantalone;AMATORE       B;201;5;544453||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/8ZhMAFDzREaJXWuBtUJFjA_19568665066a5634cc1fa8c4_07375184_02990100XX1.jpg;https://127-foto.netlify.app/190.jpg;AMATORE       B 201(233);;;;
11;233;NUTRIENTE;233NUTRIENTE;271;Collana;NUTRIENTE;1260 0002;99;544260||126000020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/RlBmW1ToQ8mU3bBrOydvRQ_8189166526a1450d417c718_11801118_02970910XX1.jpg;https://127-foto.netlify.app/190.jpg;NUTRIENTE 1260 0002(233);;;;
11;233;NEMBO;233NEMBO;271;Bracciale;NEMBO;2;99;544362||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/xLITR-bmTpifPcpfySI7HA_11425679496a14532a752617_68673182_02970400XX1.jpg;https://127-foto.netlify.app/190.jpg;NEMBO 2(233);;;;
11;233;ULLANO        B;233ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/190.jpg;ULLANO        B 49(233);;;;
11;234;BRISE;234BRISE;271;Camicia;BRISE;201;2;544319||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/4QV1EgmDSea9nQhR-XyxNA_9209304116a5634e72b1c30_25276609_03000400XX1.jpg;https://127-foto.netlify.app/206.jpg;BRISE 201(234);;;;
11;234;NOGAL;234NOGAL;271;Collana;NOGAL;0005 0009;99;544274||500090000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/IEeX1zttRUuDHQf5jffuTA_13822649526a56433c1f3530_37721112_03050480XX1.jpg;https://127-foto.netlify.app/206.jpg;NOGAL 0005 0009(234);;;;
11;234;NOIR;234NOIR;271;Collana;NOIR;0005 0009;99;544276||500090000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/Dcw0DZBQQ4qEbPE2Rsi3Tw_2113205976a56433e8674a7_16941960_03050540XX1.jpg;https://127-foto.netlify.app/206.jpg;NOIR 0005 0009(234);;;;
11;234;DECORSO;234DECORSO;271;Cintura;DECORSO;0007 1333;99;544366||713330000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/sE4g4hatQQOcI6G_biqrGg_8052597366a56432bf18fd6_99547416_03050040XX1.jpg;https://127-foto.netlify.app/206.jpg;DECORSO 0007 1333(234);;;;
11;234;NEVISCHIO     A;234NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;5;99;544429||500000000;#N/D;https://127-foto.netlify.app/206.jpg;NEVISCHIO     A 5(234);;;;
11;234;ULLANO        B;234ULLANO        B;271;Calzature;ULLANO        B;5;99;544483||500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ewCZ7A8BQT2PeuDqsZJucQ_15550895836a564345785255_55851667_03050760XX1.jpg;https://127-foto.netlify.app/206.jpg;ULLANO        B 5(234);;;;
11;235;PAGGETTO;235PAGGETTO;271;Abito;PAGGETTO;0201 0201;7;544222||20102010000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/IKdvQLezTOC0P-MJ3zP28w_18475852416a5634ea924028_42284953_03010030XX1.jpg;https://127-foto.netlify.app/292.jpg;PAGGETTO 0201 0201(235);;;;
11;235;NOGAL;235NOGAL;271;Collana;NOGAL;0005 0009;99;544274||500090000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/IEeX1zttRUuDHQf5jffuTA_13822649526a56433c1f3530_37721112_03050480XX1.jpg;https://127-foto.netlify.app/292.jpg;NOGAL 0005 0009(235);;;;
11;235;NOIR;235NOIR;271;Collana;NOIR;0005 0009;99;544276||500090000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/Dcw0DZBQQ4qEbPE2Rsi3Tw_2113205976a56433e8674a7_16941960_03050540XX1.jpg;https://127-foto.netlify.app/292.jpg;NOIR 0005 0009(235);;;;
11;235;DECORSO;235DECORSO;271;Cintura;DECORSO;0007 1333;99;544366||713330000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/sE4g4hatQQOcI6G_biqrGg_8052597366a56432bf18fd6_99547416_03050040XX1.jpg;https://127-foto.netlify.app/292.jpg;DECORSO 0007 1333(235);;;;
11;235;NEVISCHIO     A;235NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;5;99;544429||500000000;#N/D;https://127-foto.netlify.app/292.jpg;NEVISCHIO     A 5(235);;;;
11;235;USCITA;235USCITA;271;Calzature;USCITA;2264 2264;99;544431||226422640000;#N/D;https://127-foto.netlify.app/292.jpg;USCITA 2264 2264(235);;;;
11;235;ILLASI        B;235ILLASI        B;271;Borsa;ILLASI        B;0501 0002;99;544637||50100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ILLASIA_50100020000.jpg;https://127-foto.netlify.app/292.jpg;ILLASI        B 0501 0002(235);;;;
10;236;CAID;236CAID;271;Pullover;CAID;201;4;100799||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/lukkyHkjSOaa8wtLUV-UdQ_12911397596a5635258d4855_91288156_03040070XX1.jpg;https://127-foto.netlify.app/241.jpg;CAID 201(236);;;;
10;236;NUTRIENTE;236NUTRIENTE;271;Collana;NUTRIENTE;1531 0002;99;544260||153100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/vjw0U7GXRSeCZVt-Yg07vA_16975754386a1450d4770ef9_09843333_02970920XX1.jpg;https://127-foto.netlify.app/241.jpg;NUTRIENTE 1531 0002(236);;;;
10;236;NONA;236NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/241.jpg;NONA 2(236);;;;
10;236;NEVISCHIO     A;236NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/241.jpg;NEVISCHIO     A 2(236);;;;
10;236;ULTEN         A;236ULTEN         A;271;Calzature;ULTEN         A;2;99;544635||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ULTEN_200000000.jpg;https://127-foto.netlify.app/241.jpg;ULTEN         A 2(236);;;;
10;237;CLAUT;237CLAUT;271;Abito;CLAUT;0201 0201;7;100790||20102010000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/D-AvPfoQSi6OaX7oIdXcRw_19414003446a563533cc32a5_23385119_03040330XX1.jpg;https://127-foto.netlify.app/239.jpg;CLAUT 0201 0201(237);;;;
10;237;NIOLO;237NIOLO;271;Orecchino;NIOLO;0201 0002;99;544359||20100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/cO4ThVJ4T-S_GMywIN7oiQ_10066668546a14532ef21284_20623230_02970700XX1.jpg;https://127-foto.netlify.app/239.jpg;NIOLO 0201 0002(237);;;;
10;237;NEUTRINO;237NEUTRINO;271;Bracciale;NEUTRINO;0201 0002;99;544360||20100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/cSmqXdcjSlWWENtE9crr1A_8204655606a14532dc6f1c6_80420471_02970500XX1.jpg;https://127-foto.netlify.app/239.jpg;NEUTRINO 0201 0002(237);;;;
10;237;ULLANO        B;237ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/239.jpg;ULLANO        B 49(237);;;;
9;238;CONNOR;238CONNOR;271;Giacca;CONNOR;201;1;100820||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/D23-qRW0Q3u35XN8VTgCLg_19355742186a563538b46031_18042954_03040440XX1.jpg;https://127-foto.netlify.app/240.jpg;CONNOR 201(238);;;;
9;238;CUNICOLO      E;238CUNICOLO      E;271;Top;CUNICOLO      E;201;3;100673||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/CUNICOLOD_20100000000.jpg;https://127-foto.netlify.app/240.jpg;CUNICOLO      E 201(238);;;;
9;238;TAMARICE;238TAMARICE;271;Gonna;TAMARICE;201;6;544628||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/orZLgeVvQk63xGUzwu4_MQ_7837307616a563515490fa6_63837327_03020050XX1.jpg;https://127-foto.netlify.app/240.jpg;TAMARICE 201(238);;;;
9;238;NUTRIENTE;238NUTRIENTE;271;Collana;NUTRIENTE;1531 0002;99;544260||153100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/vjw0U7GXRSeCZVt-Yg07vA_16975754386a1450d4770ef9_09843333_02970920XX1.jpg;https://127-foto.netlify.app/240.jpg;NUTRIENTE 1531 0002(238);;;;
9;238;NONA;238NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/240.jpg;NONA 2(238);;;;
9;238;NEVISCHIO     A;238NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/240.jpg;NEVISCHIO     A 2(238);;;;
9;238;ULLANO        B;238ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/240.jpg;ULLANO        B 49(238);;;;
9;238;IPOSITA       A;238IPOSITA       A;271;Borsa;IPOSITA       A;0004 0038;99;544640||400380000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/IPOSITA_200380000.jpg;https://127-foto.netlify.app/240.jpg;IPOSITA       A 0004 0038(238);;;;
10;239;VORACITA;239VORACITA;271;Giacca;VORACITA;201;1;544057||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/rC-O5g2-SXqHDKpIdtVxsg_8748464376a5635217c1cf3_30078700_03030170XX1.jpg;https://127-foto.netlify.app/234.jpg;VORACITA 201(239);;;;
10;239;ANIDRO;239ANIDRO;271;Pantalone;ANIDRO;201;5;544585||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/3Xsx-RK0QJy-qGP1Q3gRVA_19700470796a5634cd8fc8b5_42727777_02990130XX1.jpg;https://127-foto.netlify.app/234.jpg;ANIDRO 201(239);;;;
10;239;NOMAGLIO      C;239NOMAGLIO      C;271;Bracciale;NOMAGLIO      C;0987 0212 0002;99;544242||98702120002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/o4el4WDST_GAnO-UD8TmTw_4020636746a145338e3be47_39681256_02971340XX1.jpg;https://127-foto.netlify.app/234.jpg;NOMAGLIO      C 0987 0212 0002(239);;;;
10;239;NEVIGLIE;239NEVIGLIE;271;Orecchino;NEVIGLIE;0212 0987 0002;99;544457||21209870002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/pBWomEtORpmttUyUZ8p8EQ_3710773156a1453417183e8_17218047_02971620XX1.jpg;https://127-foto.netlify.app/234.jpg;NEVIGLIE 0212 0987 0002(239);;;;
10;239;ULLANO        B;239ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/234.jpg;ULLANO        B 49(239);;;;
9;240;BIBLA         G;240BIBLA         G;271;T-shirt;BIBLA         G;201;3;544578||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/vV7re9RVT2-VFudPseb9nA_15389579666a5634e0c9b085_65516984_03000240XX1.jpg;https://127-foto.netlify.app/207.jpg;BIBLA         G 201(240);;;;
9;240;TARTANA;240TARTANA;271;Gonna;TARTANA;0201 0201;6;544233||20102010000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/4DeeCiqRRtWn3g43HcvlsQ_18883168776a5635163c6e97_09032301_03020070XX1.jpg;https://127-foto.netlify.app/207.jpg;TARTANA 0201 0201(240);;;;
9;240;NOIR;240NOIR;271;Collana;NOIR;0002 0007;99;544276||200070000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/RUZ1sOaNTcOwm5u3RIeOrA_14344675876a56433e1e6fd8_50060159_03050530XX1.jpg;https://127-foto.netlify.app/207.jpg;NOIR 0002 0007(240);;;;
9;240;NEMBO;240NEMBO;271;Bracciale;NEMBO;2;99;544362||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/xLITR-bmTpifPcpfySI7HA_11425679496a14532a752617_68673182_02970400XX1.jpg;https://127-foto.netlify.app/207.jpg;NEMBO 2(240);;;;
9;240;DUCHESSE;240DUCHESSE;271;Cintura;DUCHESSE;2;99;544367||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/oL3TJCuxQ62m5IEWR6Accg_19533515566a1453254050b7_39777174_02970040XX1.jpg;https://127-foto.netlify.app/207.jpg;DUCHESSE 2(240);;;;
9;240;NEVIGLIE;240NEVIGLIE;271;Orecchino;NEVIGLIE;0212 0987 0002;99;544457||21209870002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/pBWomEtORpmttUyUZ8p8EQ_3710773156a1453417183e8_17218047_02971620XX1.jpg;https://127-foto.netlify.app/207.jpg;NEVIGLIE 0212 0987 0002(240);;;;
9;240;ULTEN         A;240ULTEN         A;271;Calzature;ULTEN         A;2;99;544635||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ULTEN_200000000.jpg;https://127-foto.netlify.app/207.jpg;ULTEN         A 2(240);;;;
12;241;CONIUGI;241CONIUGI;271;Giacca;CONIUGI;0201 0201;1;100821||20102010000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/iGfsoFP2RHGSdviJ0On9yQ_5375958056a563537c4a575_63343897_03040410XX1.jpg;https://127-foto.netlify.app/230.jpg;CONIUGI 0201 0201(241);;;;
12;241;CAMPANILE     O;241CAMPANILE     O;271;Gonna;CAMPANILE     O;201;6;544092||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/CbZOnMi2SY6RaoKD1pA4oA_13532163756a563543ec6518_20855052_03040700XX1.jpg;https://127-foto.netlify.app/230.jpg;CAMPANILE     O 201(241);;;;
12;241;NOMINE;241NOMINE;271;Collana;NOMINE;2;99;544269||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/zWF_wa-RRkCtIZillbBHsg_18686290266a145339dceb21_18147814_02971360XX1-2.jpg;https://127-foto.netlify.app/230.jpg;NOMINE 2(241);;;;
12;241;XGINEVRA;241XGINEVRA;271;Occhiali Sole;XGINEVRA;0099 0002;99;544316||9900020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/iXqFLUb7SeGw6vlgIdf82g_461365846a5643489aab92_13240620_03050830XX1.jpg;https://127-foto.netlify.app/230.jpg;XGINEVRA 0099 0002(241);;;;
12;241;NEVISCHIO     A;241NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/230.jpg;NEVISCHIO     A 2(241);;;;
12;241;ULLANO        B;241ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/230.jpg;ULLANO        B 49(241);;;;
12;241;IPOSITA       A;241IPOSITA       A;271;Borsa;IPOSITA       A;0004 0038;99;544640||400380000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/IPOSITA_200380000.jpg;https://127-foto.netlify.app/230.jpg;IPOSITA       A 0004 0038(241);;;;
11;242;CICLIDE;242CICLIDE;271;Abito;CICLIDE;201;7;100851||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/juJjwr5SSh28jP41_6DDvw_9568287806a56352d974915_28446563_03040230XX1.jpg;https://127-foto.netlify.app/173.jpg;CICLIDE 201(242);;;;
11;242;NIOLO;242NIOLO;271;Orecchino;NIOLO;0584 0002;99;544359||58400020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/KWeYAv5tTmOGaIPvfCsdBw_17363082466a14532f8b7535_04386111_02970710XX1.jpg;https://127-foto.netlify.app/173.jpg;NIOLO 0584 0002(242);;;;
11;242;DUCHESSE;242DUCHESSE;271;Cintura;DUCHESSE;2;99;544367||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/oL3TJCuxQ62m5IEWR6Accg_19533515566a1453254050b7_39777174_02970040XX1.jpg;https://127-foto.netlify.app/173.jpg;DUCHESSE 2(242);;;;
11;242;ULTEN         A;242ULTEN         A;271;Calzature;ULTEN         A;2;99;544635||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ULTEN_200000000.jpg;https://127-foto.netlify.app/173.jpg;ULTEN         A 2(242);;;;
4;243;CORTI;243CORTI;271;Giacca;CORTI;4754;1;100759||475400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/N2Ae7gRZTkGBL7qWaiCEaA_15140736896a56353c477348_18558921_03040510XX1.jpg;https://127-foto.netlify.app/199.jpg;CORTI 4754(243);;;;
4;243;CORTESI;243CORTESI;271;Pullover;CORTESI;4754;4;100760||475400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/tyuBgVo0TkSLtk76RixehQ_7755881356a56353bc88444_81447125_03040500XX1.jpg;https://127-foto.netlify.app/199.jpg;CORTESI 4754(243);;;;
4;243;ALENA;243ALENA;271;Pantalone;ALENA;1842;5;544641||184200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/hKJxYGxFT7moWUfKqCUD7A_16661776166a5634ce74b9f3_51802426_02990150XX1.jpg;https://127-foto.netlify.app/199.jpg;ALENA 1842(243);;;;
4;243;NUTRIENTE;243NUTRIENTE;271;Collana;NUTRIENTE;1840 0002;99;544260||184000020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NfS-szldQGyLj15Q-qbI8g_2965539826a56434135fe09_31530553_03050630XX1.jpg;https://127-foto.netlify.app/199.jpg;NUTRIENTE 1840 0002(243);;;;
4;243;ULTEN         A;243ULTEN         A;271;Calzature;ULTEN         A;2;99;544635||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ULTEN_200000000.jpg;https://127-foto.netlify.app/199.jpg;ULTEN         A 2(243);;;;
4;243;ILLASI        B;243ILLASI        B;271;Borsa;ILLASI        B;1840 0002;99;544637||184000020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ILLASIA_184000020000.jpg;https://127-foto.netlify.app/199.jpg;ILLASI        B 1840 0002(243);;;;
4;244;VERCEL;244VERCEL;271;Giacca;VERCEL;4754;1;544575||475400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/j5aoSLy3SpGcnyj8xgSTPg_11423698476a56351b1f8bd8_10488971_03030060XX1.jpg;https://127-foto.netlify.app/198.jpg;VERCEL 4754(244);;;;
4;244;AUSTRALIA;244AUSTRALIA;271;Pantalone;AUSTRALIA;4754;5;544571||475400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/WEINocNMTsyaBtsOXg0YlA_19623923506a5634d60082c6_66859416_02990290XX1.jpg;https://127-foto.netlify.app/198.jpg;AUSTRALIA 4754(244);;;;
4;244;DANZANTI;244DANZANTI;271;Cintura;DANZANTI;1810 0002;99;544216||181000020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/M7IJr1DnSNSgTmq2i6GDBA_3087071426a1450c956cf92_56584892_02970050XX1.jpg;https://127-foto.netlify.app/198.jpg;DANZANTI 1810 0002(244);;;;
